ProductID,StoreID,Date,QuantitySold,StockLevel,StockPoints,MissingPoints
410,73,2024-08-23,49,72,72,0
60,98,2024-10-10,33,54,54,0
475,49,2024-03-03,46,43,43,3
287,29,2024-05-04,4,27,27,0
864,95,2024-02-25,30,36,36,0
813,70,2024-12-29,41,22,22,19
395,10,2024-05-01,17,76,76,0
442,98,2024-10-31,3,68,68,0
428,36,2024-12-10,13,95,95,0
396,75,2024-10-30,44,91,91,0
677,3,2024-03-14,48,57,57,0
90,15,2024-10-22,36,78,78,0
599,90,2024-01-21,18,87,87,0
161,83,2024-05-31,23,31,31,0
103,5,2024-07-21,35,84,84,0
998,34,2024-12-28,49,68,68,0
272,53,2024-06-22,33,35,35,0
477,32,2024-02-17,36,91,91,0
351,88,2024-12-20,17,31,31,0
860,39,2024-01-06,39,58,58,0
807,91,2024-11-30,34,59,59,0
194,21,2024-01-04,12,86,86,0
334,9,2024-09-20,5,79,79,0
133,45,2024-11-13,48,73,73,0
150,96,2024-11-12,40,92,92,0
186,53,2024-03-04,27,26,26,1
975,71,2024-11-25,40,98,98,0
398,92,2024-02-01,13,23,23,0
992,47,2024-01-25,26,86,86,0
226,52,2024-01-03,14,66,66,0
217,55,2024-03-09,32,35,35,0
846,42,2024-11-08,11,13,13,0
389,97,2024-04-17,38,67,67,0
953,38,2024-02-26,16,43,43,0
256,30,2024-10-26,22,47,47,0
172,2,2024-09-17,47,31,31,16
927,70,2024-10-03,16,83,83,0
953,10,2024-11-28,13,16,16,0
223,42,2024-06-08,12,92,92,0
11,88,2024-10-03,18,56,56,0
911,18,2024-12-07,29,38,38,0
759,17,2024-08-27,18,31,31,0
1000,23,2024-12-16,46,67,67,0
462,31,2024-04-18,2,87,87,0
776,8,2024-09-13,2,1,1,1
258,51,2024-01-27,3,77,77,0
761,10,2024-09-12,29,41,41,0
733,57,2024-10-21,8,37,37,0
228,82,2024-10-18,11,54,54,0
87,44,2024-02-22,12,54,54,0
515,26,2024-01-07,32,33,33,0
147,55,2024-02-08,4,45,45,0
149,8,2024-03-07,9,42,42,0
465,51,2024-10-17,24,1,1,23
745,87,2024-04-10,49,35,35,14
369,47,2024-06-06,16,69,69,0
126,65,2024-01-01,17,35,35,0
709,96,2024-05-27,47,21,21,26
201,80,2024-11-18,22,68,68,0
761,89,2024-02-09,7,37,37,0
575,78,2024-10-01,10,53,53,0
984,76,2024-12-20,29,21,21,8
62,59,2024-07-21,36,74,74,0
799,53,2024-02-12,24,30,30,0
841,75,2024-03-14,46,52,52,0
880,57,2024-05-25,14,92,92,0
400,15,2024-01-28,14,58,58,0
925,42,2024-12-12,25,96,96,0
409,22,2024-09-25,46,85,85,0
931,21,2024-11-22,22,48,48,0
195,60,2024-07-11,47,26,26,21
493,44,2024-02-11,23,71,71,0
231,38,2024-08-18,32,56,56,0
993,74,2024-01-31,26,5,5,21
130,54,2024-01-23,27,45,45,0
533,70,2024-02-17,45,24,24,21
355,53,2024-03-05,12,97,97,0
401,64,2024-01-16,19,8,8,11
774,76,2024-06-05,19,63,63,0
771,32,2024-12-05,34,99,99,0
231,29,2024-02-06,32,30,30,2
140,97,2024-02-21,29,18,18,11
787,84,2024-11-01,21,64,64,0
855,29,2024-09-05,35,87,87,0
220,47,2024-09-10,42,97,97,0
675,32,2024-04-15,5,16,16,0
187,70,2024-03-04,12,33,33,0
751,80,2024-04-24,7,98,98,0
208,19,2024-06-07,41,35,35,6
36,27,2024-01-31,2,12,12,0
810,68,2024-05-03,25,58,58,0
718,46,2024-11-05,10,88,88,0
825,93,2024-03-08,38,75,75,0
734,13,2024-01-23,44,20,20,24
715,69,2024-11-16,6,64,64,0
54,82,2024-07-15,27,5,5,22
544,54,2024-04-20,35,10,10,25
585,45,2024-07-23,10,79,79,0
143,13,2024-06-19,9,21,21,0
208,20,2024-11-19,20,10,10,10
936,45,2024-03-25,37,36,36,1
35,11,2024-01-08,35,25,25,10
744,15,2024-06-12,37,56,56,0
12,11,2024-03-15,40,25,25,15
198,36,2024-11-08,8,20,20,0
234,94,2024-03-19,46,56,56,0
762,77,2024-07-01,31,25,25,6
683,84,2024-06-19,49,14,14,35
633,44,2024-10-19,43,62,62,0
538,59,2024-04-18,16,34,34,0
811,60,2024-02-25,28,10,10,18
211,46,2024-12-11,6,72,72,0
281,71,2024-05-09,32,86,86,0
399,3,2024-12-20,28,67,67,0
767,68,2024-08-24,11,93,93,0
83,26,2024-09-11,42,91,91,0
361,71,2024-02-16,23,88,88,0
487,92,2024-02-27,30,85,85,0
548,55,2024-12-28,9,88,88,0
922,91,2024-07-09,28,89,89,0
270,9,2024-03-18,24,49,49,0
220,40,2024-10-04,28,28,28,0
102,20,2024-08-06,24,63,63,0
524,25,2024-04-03,15,40,40,0
711,57,2024-12-04,39,95,95,0
627,89,2024-01-22,33,25,25,8
753,97,2024-05-30,47,27,27,20
688,40,2024-11-25,34,83,83,0
114,13,2024-12-28,22,47,47,0
950,51,2024-02-13,29,65,65,0
572,46,2024-04-12,34,22,22,12
386,76,2024-03-29,42,38,38,4
17,95,2024-05-21,47,68,68,0
978,72,2024-06-05,10,20,20,0
628,51,2024-09-17,45,85,85,0
296,4,2024-02-19,30,48,48,0
845,2,2024-05-08,11,74,74,0
357,15,2024-10-21,34,93,93,0
303,81,2024-07-28,21,91,91,0
832,98,2024-10-20,13,35,35,0
145,79,2024-01-04,25,80,80,0
368,60,2024-03-09,21,84,84,0
666,49,2024-02-05,1,36,36,0
540,70,2024-11-25,5,99,99,0
223,52,2024-09-17,22,88,88,0
621,46,2024-05-15,7,87,87,0
158,71,2024-09-16,13,93,93,0
290,7,2024-09-28,45,41,41,4
324,58,2024-01-04,23,61,61,0
714,72,2024-03-06,21,98,98,0
630,92,2024-06-28,6,84,84,0
451,98,2024-11-18,20,5,5,15
648,69,2024-12-19,12,84,84,0
991,58,2024-12-14,40,7,7,33
603,83,2024-07-11,9,68,68,0
523,57,2024-06-13,28,39,39,0
363,19,2024-09-06,11,9,9,2
205,93,2024-05-01,32,30,30,2
726,68,2024-04-18,11,29,29,0
133,20,2024-09-17,24,50,50,0
993,64,2024-01-23,15,84,84,0
214,4,2024-12-30,41,35,35,6
803,78,2024-12-28,35,60,60,0
39,86,2024-05-16,17,26,26,0
604,50,2024-07-03,25,34,34,0
614,52,2024-04-25,49,59,59,0
608,5,2024-12-02,35,31,31,4
914,86,2024-11-09,19,89,89,0
677,49,2024-10-13,41,3,3,38
518,69,2024-06-29,31,90,90,0
218,54,2024-09-07,17,99,99,0
212,60,2024-05-08,23,26,26,0
694,19,2024-11-29,47,46,46,1
23,2,2024-04-10,1,5,5,0
165,66,2024-07-24,10,81,81,0
594,73,2024-12-11,8,25,25,0
375,52,2024-09-28,42,23,23,19
582,24,2024-12-19,26,70,70,0
675,98,2024-09-02,34,43,43,0
964,25,2024-02-01,19,13,13,6
798,8,2024-06-28,14,12,12,2
780,2,2024-09-30,8,25,25,0
681,91,2024-05-09,1,42,42,0
728,19,2024-05-29,48,42,42,6
128,88,2024-08-03,25,65,65,0
12,29,2024-06-05,24,86,86,0
436,51,2024-06-15,47,27,27,20
877,20,2024-11-29,20,0,0,20
737,61,2024-04-09,30,95,95,0
525,80,2024-08-16,5,11,11,0
638,15,2024-03-13,3,49,49,0
768,97,2024-04-17,32,52,52,0
404,38,2024-09-02,17,59,59,0
458,78,2024-09-27,42,54,54,0
991,49,2024-04-14,5,34,34,0
495,88,2024-12-31,11,60,60,0
472,93,2024-06-12,38,25,25,13
871,42,2024-01-05,4,30,30,0
829,89,2024-06-21,39,56,56,0
578,73,2024-01-01,19,11,11,8
532,84,2024-08-12,39,92,92,0
247,15,2024-08-31,46,4,4,42
560,65,2024-07-28,49,98,98,0
359,74,2024-10-29,23,6,6,17
616,3,2024-09-03,17,15,15,2
891,31,2024-04-09,13,95,95,0
1,39,2024-02-06,27,51,51,0
528,74,2024-06-23,1,80,80,0
186,87,2024-04-04,2,20,20,0
147,83,2024-08-12,18,26,26,0
470,29,2024-01-13,36,78,78,0
169,88,2024-10-25,45,22,22,23
104,85,2024-05-19,33,71,71,0
353,83,2024-05-30,36,24,24,12
760,76,2024-01-15,2,10,10,0
243,90,2024-04-26,4,62,62,0
678,58,2024-08-14,16,56,56,0
295,27,2024-02-06,4,84,84,0
573,29,2024-12-13,9,53,53,0
986,1,2024-10-28,49,9,9,40
228,13,2024-09-18,21,49,49,0
604,100,2024-01-09,23,72,72,0
616,74,2024-10-18,2,0,0,2
917,23,2024-09-29,3,85,85,0
290,80,2024-12-10,23,69,69,0
202,23,2024-12-12,26,29,29,0
563,46,2024-07-16,47,54,54,0
321,98,2024-08-25,7,97,97,0
745,97,2024-01-15,36,76,76,0
415,87,2024-05-07,44,85,85,0
436,86,2024-05-29,33,5,5,28
663,29,2024-03-05,49,23,23,26
369,68,2024-02-22,36,84,84,0
75,66,2024-09-12,4,86,86,0
59,7,2024-10-24,23,4,4,19
491,13,2024-10-24,25,6,6,19
32,92,2024-05-27,41,2,2,39
150,47,2024-12-20,26,12,12,14
853,92,2024-01-20,28,53,53,0
16,67,2024-03-21,28,62,62,0
147,61,2024-07-03,21,75,75,0
807,54,2024-08-22,10,5,5,5
468,87,2024-01-20,27,97,97,0
205,83,2024-05-02,15,78,78,0
672,79,2024-01-26,17,46,46,0
222,80,2024-12-11,39,81,81,0
743,41,2024-05-22,35,54,54,0
168,77,2024-07-11,5,48,48,0
736,32,2024-09-18,16,56,56,0
657,23,2024-10-13,23,2,2,21
462,69,2024-02-25,39,21,21,18
720,34,2024-05-09,48,34,34,14
827,63,2024-02-10,9,27,27,0
171,32,2024-02-23,33,41,41,0
730,94,2024-03-15,35,11,11,24
286,18,2024-02-19,40,0,0,40
505,16,2024-01-30,24,99,99,0
268,49,2024-03-24,24,93,93,0
214,9,2024-01-09,24,22,22,2
980,86,2024-01-23,19,27,27,0
427,80,2024-12-09,39,68,68,0
392,68,2024-10-26,25,35,35,0
797,64,2024-05-20,31,53,53,0
581,5,2024-12-26,38,46,46,0
34,39,2024-02-13,25,55,55,0
11,18,2024-08-14,27,9,9,18
549,19,2024-10-30,32,4,4,28
431,27,2024-01-28,11,13,13,0
720,66,2024-01-27,5,23,23,0
728,24,2024-05-13,44,62,62,0
748,65,2024-07-29,33,27,27,6
208,100,2024-06-22,19,20,20,0
859,9,2024-12-24,43,75,75,0
155,79,2024-12-05,47,19,19,28
310,73,2024-09-12,16,61,61,0
924,20,2024-12-19,35,95,95,0
448,54,2024-02-17,11,50,50,0
769,89,2024-07-01,11,39,39,0
887,6,2024-07-23,10,84,84,0
628,54,2024-11-27,34,80,80,0
198,2,2024-11-23,5,64,64,0
470,69,2024-01-29,23,27,27,0
358,28,2024-05-09,25,53,53,0
364,100,2024-05-20,29,1,1,28
940,58,2024-09-26,40,80,80,0
92,24,2024-09-19,13,13,13,0
992,96,2024-11-14,47,13,13,34
795,37,2024-01-13,32,43,43,0
787,37,2024-12-02,34,81,81,0
617,44,2024-02-14,12,39,39,0
24,59,2024-08-29,24,33,33,0
198,18,2024-07-09,40,64,64,0
97,100,2024-02-09,21,17,17,4
415,77,2024-08-17,29,33,33,0
916,4,2024-01-27,23,86,86,0
772,71,2024-11-03,33,48,48,0
657,54,2024-04-21,8,79,79,0
366,66,2024-06-13,42,82,82,0
950,81,2024-07-01,13,54,54,0
108,30,2024-08-17,5,61,61,0
286,69,2024-08-29,41,69,69,0
752,72,2024-11-09,10,23,23,0
815,13,2024-11-26,14,80,80,0
716,4,2024-07-19,24,47,47,0
419,39,2024-07-17,11,79,79,0
962,11,2024-09-20,46,38,38,8
836,52,2024-11-14,3,47,47,0
255,32,2024-06-19,29,69,69,0
494,81,2024-04-17,48,79,79,0
214,6,2024-04-02,30,8,8,22
961,13,2024-10-18,49,28,28,21
234,19,2024-10-09,37,67,67,0
441,26,2024-12-02,7,59,59,0
550,81,2024-06-24,17,25,25,0
57,89,2024-06-10,20,37,37,0
771,28,2024-06-04,11,61,61,0
892,10,2024-03-02,44,25,25,19
712,85,2024-05-08,25,13,13,12
131,97,2024-08-04,24,98,98,0
944,13,2024-11-09,2,48,48,0
30,14,2024-06-24,27,42,42,0
332,18,2024-08-15,19,87,87,0
437,12,2024-03-12,29,7,7,22
919,68,2024-01-31,37,39,39,0
88,87,2024-06-26,11,24,24,0
192,75,2024-03-04,19,62,62,0
543,58,2024-12-02,28,3,3,25
894,7,2024-09-16,39,14,14,25
741,3,2024-07-02,21,15,15,6
443,25,2024-03-26,26,53,53,0
594,20,2024-01-07,22,10,10,12
923,74,2024-03-07,6,27,27,0
540,73,2024-08-17,11,6,6,5
237,76,2024-07-03,14,37,37,0
446,13,2024-02-29,36,23,23,13
246,57,2024-03-18,40,94,94,0
265,64,2024-01-11,41,67,67,0
44,14,2024-10-22,2,36,36,0
820,72,2024-08-10,43,34,34,9
509,32,2024-06-16,20,5,5,15
619,89,2024-11-23,22,32,32,0
504,51,2024-02-11,39,95,95,0
396,13,2024-09-04,4,98,98,0
747,99,2024-07-11,29,80,80,0
58,50,2024-03-28,46,53,53,0
240,32,2024-06-14,24,95,95,0
512,18,2024-04-19,1,13,13,0
571,10,2024-12-28,24,18,18,6
592,27,2024-04-17,30,87,87,0
674,94,2024-10-13,12,10,10,2
281,62,2024-10-23,19,70,70,0
803,40,2024-11-17,37,44,44,0
953,10,2024-06-04,40,59,59,0
166,70,2024-04-19,43,87,87,0
931,9,2024-01-01,4,57,57,0
299,83,2024-07-03,15,87,87,0
875,59,2024-04-03,20,77,77,0
359,23,2024-05-24,44,23,23,21
529,15,2024-06-09,20,10,10,10
595,10,2024-03-21,21,71,71,0
177,33,2024-10-30,10,43,43,0
113,48,2024-06-19,30,78,78,0
821,65,2024-10-22,24,65,65,0
687,100,2024-11-21,48,87,87,0
389,80,2024-04-23,40,44,44,0
823,82,2024-07-20,40,73,73,0
505,86,2024-06-13,38,31,31,7
64,67,2024-03-11,3,16,16,0
522,9,2024-04-14,29,53,53,0
46,30,2024-05-17,8,9,9,0
331,66,2024-02-29,29,85,85,0
311,25,2024-09-16,10,5,5,5
622,33,2024-04-12,5,90,90,0
382,13,2024-02-15,11,19,19,0
1,66,2024-06-15,4,0,0,4
300,65,2024-10-10,49,63,63,0
803,69,2024-03-03,35,80,80,0
212,13,2024-03-22,40,0,0,40
403,86,2024-12-04,12,60,60,0
442,47,2024-10-25,21,78,78,0
460,61,2024-03-09,16,0,0,16
735,54,2024-01-03,14,80,80,0
583,9,2024-04-10,21,45,45,0
658,41,2024-12-04,48,59,59,0
882,3,2024-01-03,27,42,42,0
427,11,2024-05-02,36,43,43,0
187,82,2024-01-24,1,37,37,0
116,75,2024-09-26,1,1,1,0
339,84,2024-04-04,22,81,81,0
986,11,2024-07-12,15,11,11,4
238,35,2024-12-18,20,92,92,0
575,81,2024-03-10,3,22,22,0
681,21,2024-10-17,14,8,8,6
699,12,2024-04-18,9,7,7,2
980,44,2024-05-11,19,49,49,0
552,45,2024-06-08,40,79,79,0
409,6,2024-04-14,34,61,61,0
503,67,2024-03-26,4,22,22,0
927,11,2024-05-08,33,92,92,0
71,93,2024-06-09,43,58,58,0
564,94,2024-03-19,37,9,9,28
639,97,2024-08-19,2,11,11,0
43,68,2024-01-03,27,61,61,0
829,91,2024-06-02,45,75,75,0
123,56,2024-08-18,17,29,29,0
522,14,2024-12-18,49,73,73,0
222,3,2024-09-28,31,77,77,0
217,27,2024-03-23,41,67,67,0
132,35,2024-11-01,6,46,46,0
544,96,2024-05-26,31,83,83,0
715,65,2024-07-29,3,40,40,0
662,3,2024-03-27,40,6,6,34
2,3,2024-12-09,3,93,93,0
815,55,2024-04-10,33,87,87,0
516,64,2024-12-01,13,73,73,0
316,71,2024-03-09,21,51,51,0
1,20,2024-07-18,37,44,44,0
863,77,2024-02-24,16,37,37,0
168,15,2024-01-01,21,35,35,0
339,69,2024-08-09,48,80,80,0
855,57,2024-04-08,44,84,84,0
194,21,2024-02-02,13,57,57,0
519,46,2024-05-16,4,45,45,0
106,38,2024-02-21,31,66,66,0
876,64,2024-02-16,9,64,64,0
32,71,2024-02-29,48,17,17,31
185,6,2024-07-30,33,1,1,32
295,100,2024-07-05,37,3,3,34
354,32,2024-01-07,37,95,95,0
466,36,2024-05-09,24,82,82,0
964,69,2024-11-08,25,83,83,0
93,47,2024-01-13,41,41,41,0
375,72,2024-09-25,29,48,48,0
55,89,2024-12-23,40,48,48,0
748,43,2024-08-07,47,6,6,41
655,95,2024-09-23,36,8,8,28
91,8,2024-12-07,15,70,70,0
296,99,2024-05-23,45,26,26,19
569,47,2024-06-20,18,20,20,0
579,81,2024-04-18,20,34,34,0
190,90,2024-01-19,5,87,87,0
402,32,2024-05-13,18,95,95,0
785,28,2024-03-09,40,75,75,0
374,2,2024-08-02,1,86,86,0
878,23,2024-09-29,19,35,35,0
337,35,2024-10-09,23,92,92,0
576,58,2024-02-12,26,66,66,0
672,14,2024-06-15,49,42,42,7
740,80,2024-01-03,29,7,7,22
594,25,2024-12-15,34,97,97,0
834,75,2024-12-06,19,77,77,0
577,31,2024-09-30,48,35,35,13
533,64,2024-02-26,18,47,47,0
82,46,2024-03-26,2,45,45,0
434,5,2024-05-01,27,31,31,0
661,67,2024-04-18,6,6,6,0
77,2,2024-11-08,39,73,73,0
8,56,2024-05-30,6,11,11,0
12,87,2024-07-04,6,54,54,0
312,51,2024-06-18,31,22,22,9
948,97,2024-05-18,41,74,74,0
598,84,2024-04-24,40,51,51,0
205,83,2024-12-22,30,12,12,18
163,58,2024-09-09,21,75,75,0
836,95,2024-11-16,41,70,70,0
959,83,2024-12-02,44,52,52,0
559,72,2024-04-12,18,62,62,0
716,96,2024-06-19,23,73,73,0
782,14,2024-08-01,38,70,70,0
936,70,2024-12-26,23,50,50,0
366,55,2024-04-19,28,57,57,0
491,35,2024-06-30,36,26,26,10
912,5,2024-01-20,25,6,6,19
102,2,2024-05-28,7,49,49,0
423,41,2024-04-12,18,23,23,0
154,10,2024-04-15,20,86,86,0
591,87,2024-01-18,5,24,24,0
208,79,2024-05-18,18,43,43,0
141,52,2024-07-28,42,35,35,7
763,26,2024-01-17,40,56,56,0
280,69,2024-07-06,33,96,96,0
354,11,2024-08-20,15,36,36,0
962,80,2024-04-24,35,51,51,0
43,75,2024-01-26,47,62,62,0
872,13,2024-02-20,46,6,6,40
860,35,2024-02-24,1,93,93,0
809,55,2024-11-20,21,59,59,0
42,52,2024-03-27,8,94,94,0
53,63,2024-07-16,7,36,36,0
993,2,2024-09-07,41,20,20,21
214,2,2024-06-07,44,97,97,0
873,34,2024-03-16,40,45,45,0
74,65,2024-07-14,40,20,20,20
929,61,2024-04-20,30,83,83,0
497,19,2024-08-01,38,97,97,0
523,44,2024-01-25,35,71,71,0
349,7,2024-04-22,2,95,95,0
155,91,2024-05-19,46,51,51,0
449,98,2024-02-04,8,93,93,0
541,35,2024-02-20,38,28,28,10
389,75,2024-07-30,4,68,68,0
107,31,2024-12-09,37,93,93,0
691,78,2024-02-19,21,75,75,0
897,68,2024-09-28,13,38,38,0
982,85,2024-09-02,9,26,26,0
906,15,2024-11-21,45,76,76,0
789,13,2024-09-28,29,9,9,20
741,41,2024-04-14,41,35,35,6
721,52,2024-01-13,24,94,94,0
650,32,2024-10-26,16,15,15,1
917,25,2024-05-30,12,35,35,0
995,28,2024-10-28,2,89,89,0
592,100,2024-05-14,19,83,83,0
831,23,2024-04-18,30,33,33,0
944,55,2024-03-01,16,36,36,0
430,82,2024-11-07,24,71,71,0
491,3,2024-05-23,13,67,67,0
94,64,2024-05-21,5,58,58,0
111,42,2024-11-07,23,28,28,0
555,46,2024-03-20,38,30,30,8
49,51,2024-06-03,31,65,65,0
644,20,2024-07-13,17,88,88,0
543,12,2024-08-21,49,2,2,47
900,99,2024-01-11,49,68,68,0
668,18,2024-03-10,3,21,21,0
132,77,2024-11-16,26,79,79,0
669,5,2024-10-05,13,72,72,0
646,35,2024-04-14,44,52,52,0
231,16,2024-01-26,38,47,47,0
680,65,2024-08-06,22,72,72,0
844,41,2024-09-10,21,75,75,0
927,34,2024-04-04,29,46,46,0
196,53,2024-03-23,45,41,41,4
183,99,2024-06-15,46,3,3,43
358,26,2024-02-27,39,81,81,0
875,6,2024-01-04,5,81,81,0
508,54,2024-02-08,14,41,41,0
496,36,2024-09-28,18,42,42,0
721,36,2024-07-23,4,96,96,0
136,62,2024-01-09,33,41,41,0
430,37,2024-05-04,39,2,2,37
151,59,2024-03-03,20,58,58,0
116,48,2024-04-03,13,80,80,0
285,26,2024-03-26,36,75,75,0
663,25,2024-02-03,45,10,10,35
601,61,2024-05-10,4,80,80,0
555,35,2024-07-12,35,34,34,1
688,4,2024-01-16,8,49,49,0
702,99,2024-08-07,40,62,62,0
997,30,2024-08-30,49,69,69,0
816,71,2024-09-03,47,98,98,0
846,67,2024-07-21,36,5,5,31
882,67,2024-02-08,6,31,31,0
704,87,2024-09-03,22,10,10,12
634,71,2024-03-09,6,42,42,0
571,70,2024-12-16,42,38,38,4
405,74,2024-07-08,36,12,12,24
548,80,2024-02-29,9,12,12,0
967,76,2024-07-07,16,38,38,0
360,2,2024-11-28,39,45,45,0
344,38,2024-08-18,46,33,33,13
90,33,2024-09-24,38,66,66,0
141,28,2024-07-07,33,31,31,2
49,61,2024-01-16,18,67,67,0
218,19,2024-04-08,12,64,64,0
423,53,2024-11-30,27,72,72,0
519,8,2024-05-06,47,6,6,41
405,10,2024-12-15,1,90,90,0
275,46,2024-03-22,15,2,2,13
104,70,2024-07-12,47,85,85,0
690,86,2024-01-20,27,79,79,0
557,93,2024-08-04,16,71,71,0
14,59,2024-01-26,21,68,68,0
256,91,2024-01-25,1,48,48,0
797,91,2024-08-02,29,57,57,0
408,19,2024-09-11,3,93,93,0
43,52,2024-05-31,12,27,27,0
542,15,2024-04-09,28,26,26,2
76,64,2024-05-12,39,21,21,18
612,34,2024-03-29,37,93,93,0
908,51,2024-06-15,31,70,70,0
257,46,2024-09-24,31,93,93,0
805,88,2024-12-22,33,12,12,21
552,16,2024-06-20,33,21,21,12
237,96,2024-04-06,47,74,74,0
425,91,2024-12-19,40,4,4,36
326,90,2024-03-24,11,21,21,0
281,83,2024-04-19,46,78,78,0
876,42,2024-10-18,29,52,52,0
30,22,2024-01-26,25,38,38,0
404,86,2024-10-09,13,36,36,0
591,62,2024-07-03,44,30,30,14
812,33,2024-12-28,19,61,61,0
741,65,2024-09-28,36,92,92,0
829,3,2024-05-12,28,80,80,0
912,97,2024-08-23,4,5,5,0
35,88,2024-12-07,3,80,80,0
828,98,2024-10-15,38,33,33,5
693,54,2024-12-07,37,86,86,0
457,68,2024-05-26,43,51,51,0
341,72,2024-09-09,25,29,29,0
433,7,2024-01-11,41,12,12,29
558,44,2024-02-22,35,57,57,0
685,55,2024-12-28,29,93,93,0
638,84,2024-04-05,41,52,52,0
915,51,2024-07-02,29,19,19,10
349,92,2024-01-22,12,5,5,7
654,2,2024-10-02,35,54,54,0
488,73,2024-12-10,20,30,30,0
142,34,2024-02-22,17,58,58,0
983,84,2024-09-26,12,18,18,0
79,76,2024-07-08,36,69,69,0
144,35,2024-03-03,10,97,97,0
619,17,2024-06-12,18,27,27,0
17,13,2024-08-31,30,12,12,18
621,91,2024-08-26,8,51,51,0
455,60,2024-12-04,41,73,73,0
860,88,2024-03-10,13,60,60,0
651,39,2024-05-08,31,40,40,0
908,25,2024-12-18,6,44,44,0
180,11,2024-11-06,7,6,6,1
848,9,2024-02-19,21,81,81,0
675,98,2024-03-28,38,85,85,0
628,38,2024-02-14,43,13,13,30
288,83,2024-07-14,49,35,35,14
407,84,2024-04-08,28,7,7,21
391,40,2024-11-22,44,11,11,33
86,90,2024-07-24,21,39,39,0
601,43,2024-01-15,21,96,96,0
346,23,2024-06-23,24,87,87,0
45,5,2024-08-20,27,61,61,0
391,68,2024-12-26,27,13,13,14
857,83,2024-01-19,13,48,48,0
286,82,2024-07-22,29,50,50,0
139,21,2024-05-23,39,61,61,0
981,59,2024-05-17,28,4,4,24
401,88,2024-07-09,37,82,82,0
470,8,2024-12-12,29,66,66,0
294,40,2024-01-26,48,0,0,48
713,30,2024-06-29,22,96,96,0
891,46,2024-03-16,36,48,48,0
321,90,2024-12-23,30,16,16,14
907,37,2024-04-17,28,72,72,0
135,99,2024-02-27,23,94,94,0
783,33,2024-02-15,33,34,34,0
687,41,2024-12-29,4,66,66,0
130,29,2024-07-03,3,12,12,0
807,10,2024-12-24,32,36,36,0
958,94,2024-02-12,4,37,37,0
85,98,2024-04-26,1,77,77,0
759,91,2024-04-26,12,5,5,7
387,100,2024-04-29,13,92,92,0
769,35,2024-06-17,34,62,62,0
541,96,2024-08-24,29,48,48,0
436,15,2024-09-05,9,8,8,1
768,51,2024-12-20,31,35,35,0
309,73,2024-12-05,7,22,22,0
523,84,2024-05-26,13,78,78,0
271,39,2024-09-27,2,56,56,0
942,15,2024-08-24,33,49,49,0
877,76,2024-08-18,7,58,58,0
595,88,2024-12-04,18,6,6,12
632,27,2024-02-07,8,46,46,0
787,11,2024-11-23,12,88,88,0
414,40,2024-04-17,43,86,86,0
651,81,2024-09-27,30,74,74,0
125,89,2024-04-06,9,55,55,0
370,93,2024-12-27,28,7,7,21
158,37,2024-03-01,4,35,35,0
498,69,2024-10-09,39,41,41,0
492,76,2024-07-10,17,38,38,0
684,91,2024-04-06,11,64,64,0
45,41,2024-09-23,2,43,43,0
63,2,2024-08-21,23,76,76,0
364,22,2024-01-01,22,79,79,0
935,39,2024-05-05,26,45,45,0
952,35,2024-10-29,12,12,12,0
207,40,2024-01-27,32,36,36,0
717,45,2024-12-10,9,13,13,0
148,9,2024-04-14,43,12,12,31
148,43,2024-04-09,5,11,11,0
180,83,2024-07-10,26,54,54,0
204,46,2024-12-01,7,27,27,0
152,40,2024-03-18,29,21,21,8
828,23,2024-01-07,33,83,83,0
391,89,2024-09-08,24,18,18,6
34,19,2024-10-02,25,74,74,0
521,90,2024-11-06,31,29,29,2
746,65,2024-09-11,29,53,53,0
523,93,2024-06-18,5,89,89,0
620,23,2024-10-19,38,14,14,24
601,29,2024-04-29,45,29,29,16
879,43,2024-04-30,11,28,28,0
453,92,2024-03-06,32,31,31,1
109,51,2024-04-23,8,29,29,0
956,32,2024-04-02,20,15,15,5
57,35,2024-02-25,34,35,35,0
773,19,2024-09-05,47,81,81,0
9,53,2024-11-29,42,47,47,0
360,100,2024-08-29,8,27,27,0
733,60,2024-12-01,2,61,61,0
228,29,2024-08-05,21,82,82,0
200,45,2024-07-19,15,55,55,0
88,29,2024-08-21,6,55,55,0
719,50,2024-12-06,5,74,74,0
516,22,2024-02-18,3,16,16,0
372,70,2024-10-05,43,61,61,0
414,42,2024-01-03,43,20,20,23
330,95,2024-03-19,16,36,36,0
961,12,2024-02-20,35,33,33,2
624,96,2024-03-02,9,96,96,0
289,95,2024-08-27,35,28,28,7
150,95,2024-05-15,19,67,67,0
150,48,2024-02-17,43,95,95,0
726,78,2024-04-10,46,59,59,0
712,5,2024-12-10,34,10,10,24
7,22,2024-09-18,39,89,89,0
86,75,2024-06-30,10,81,81,0
147,34,2024-04-27,10,95,95,0
879,21,2024-05-24,20,59,59,0
271,94,2024-09-19,1,90,90,0
259,84,2024-12-14,6,79,79,0
745,78,2024-03-24,46,73,73,0
726,10,2024-03-29,2,33,33,0
793,68,2024-01-28,38,32,32,6
278,81,2024-08-29,33,9,9,24
699,67,2024-02-12,3,59,59,0
799,93,2024-02-06,36,25,25,11
282,62,2024-02-29,13,24,24,0
31,89,2024-04-21,35,1,1,34
904,63,2024-10-01,15,89,89,0
927,64,2024-10-23,45,83,83,0
486,63,2024-03-03,22,2,2,20
223,40,2024-05-31,43,31,31,12
